Participant ID,Trial,Total Pot,Individual Offer,Opponent Offer,Model Decision,Utility,Accept Probability,Expected Proportion
1038,51,18,4.5,13.5,Accept,3.75,0.98,0.3
1039,1,12,4.2,7.8,Accept,2.58,0.93,0.5
1039,2,15,5.25,9.75,Reject,3.83,0.98,0.46
1039,5,9,3.6,5.4,Accept,3.41,0.97,0.42
1039,7,15,6.0,9.0,Accept,5.78,1.0,0.42
1039,9,15,5.25,9.75,Accept,4.42,0.99,0.41
1039,11,15,3.0,12.0,Accept,0.39,0.6,0.39
1039,12,6,1.2,4.8,Accept,0.47,0.62,0.34
1039,13,9,2.7,6.3,Accept,2.69,0.94,0.29
1039,15,9,2.25,6.75,Accept,1.88,0.87,0.3
1039,17,15,1.5,13.5,Reject,-0.96,0.28,0.28
1039,19,15,6.0,9.0,Accept,5.35,1.0,0.23
1039,21,15,5.25,9.75,Accept,4.99,0.99,0.28
1039,22,9,4.5,4.5,Accept,4.05,0.98,0.3
1039,23,12,3.0,9.0,Accept,1.81,0.86,0.36
1039,24,15,3.75,11.25,Accept,2.71,0.94,0.33
1039,25,9,2.25,6.75,Reject,1.81,0.86,0.3
1039,26,6,2.4,3.6,Accept,2.23,0.9,0.29
1039,27,9,3.6,5.4,Accept,3.42,0.97,0.32
1039,28,9,2.7,6.3,Accept,2.34,0.91,0.35
1039,29,9,1.8,7.2,Reject,0.73,0.68,0.33
1039,30,9,2.7,6.3,Accept,2.68,0.94,0.29
1039,32,12,2.4,9.6,Accept,1.38,0.8,0.29
1039,33,15,1.5,13.5,Reject,-0.74,0.32,0.27
1039,35,18,4.5,13.5,Accept,4.35,0.99,0.22
1039,36,12,4.2,7.8,Accept,3.83,0.98,0.23
1039,37,6,1.8,4.2,Accept,1.75,0.85,0.26
1039,38,15,3.0,12.0,Reject,2.0,0.88,0.27
1039,41,9,4.5,4.5,Accept,3.94,0.98,0.25
1039,42,18,5.4,12.6,Accept,4.97,0.99,0.33
1039,43,15,3.75,11.25,Accept,2.82,0.94,0.32
1039,44,12,1.2,10.8,Reject,-0.94,0.28,0.3
1039,46,9,2.7,6.3,Accept,2.56,0.93,0.24
1039,48,9,1.8,7.2,Accept,1.34,0.79,0.26
1039,49,12,4.8,7.2,Accept,4.32,0.99,0.24
1039,50,18,9.0,9.0,Accept,8.05,1.0,0.29
1039,51,15,5.25,9.75,Accept,5.23,0.99,0.35
1040,2,15,3.0,12.0,Reject,-1.05,0.26,0.5
1040,3,6,1.8,4.2,Accept,1.21,0.77,0.41
1040,5,15,6.0,9.0,Accept,5.91,1.0,0.38
1040,6,15,5.25,9.75,Accept,4.79,0.99,0.38
1040,7,9,2.7,6.3,Accept,2.1,0.89,0.37
1040,8,18,4.5,13.5,Accept,2.85,0.95,0.35
1040,10,6,1.2,4.8,Accept,0.55,0.63,0.32
1040,12,9,3.6,5.4,Accept,3.34,0.97,0.28
1040,14,12,2.4,9.6,Accept,1.11,0.75,0.32
1040,16,9,2.25,6.75,Accept,1.98,0.88,0.28
1040,17,15,5.25,9.75,Accept,4.96,0.99,0.27
1040,20,12,4.8,7.2,Accept,4.49,0.99,0.3
1040,21,15,1.5,13.5,Reject,-1.57,0.17,0.33
1040,22,15,3.75,11.25,Accept,3.63,0.97,0.26
1040,23,9,2.7,6.3,Accept,2.6,0.93,0.26
1040,24,15,1.5,13.5,Reject,-0.79,0.31,0.27
1040,25,9,3.6,5.4,Accept,3.19,0.96,0.22
1040,26,9,2.7,6.3,Accept,2.64,0.93,0.27
1040,27,9,4.5,4.5,Accept,4.01,0.98,0.28
1040,28,6,2.4,3.6,Accept,2.32,0.91,0.35
1040,31,9,1.8,7.2,Reject,0.48,0.62,0.36
1040,32,15,5.25,9.75,Accept,5.11,0.99,0.31
1040,34,15,3.0,12.0,Reject,1.32,0.79,0.32
1040,35,9,4.5,4.5,Accept,4.02,0.98,0.29
1040,36,12,4.2,7.8,Accept,4.19,0.99,0.35
1040,37,9,2.7,6.3,Accept,2.29,0.91,0.35
1040,39,12,4.2,7.8,Accept,4.16,0.98,0.34
1040,40,9,1.8,7.2,Accept,0.67,0.66,0.34
1040,41,12,3.0,9.0,Accept,2.48,0.92,0.3
1040,43,18,9.0,9.0,Accept,8.03,1.0,0.28
1040,44,18,5.4,12.6,Accept,4.61,0.99,0.35
1040,46,12,1.2,10.8,Reject,-1.33,0.21,0.33
1040,47,9,2.25,6.75,Accept,2.14,0.89,0.26
1040,48,15,3.75,11.25,Accept,3.62,0.97,0.26
1040,49,15,5.25,9.75,Accept,4.9,0.99,0.26
1040,51,15,6.0,9.0,Accept,5.57,1.0,0.28
1041,1,9,3.6,5.4,Accept,2.79,0.94,0.5
1041,3,12,4.8,7.2,Accept,4.04,0.98,0.47
1041,4,6,2.4,3.6,Accept,2.14,0.89,0.45
1041,5,15,3.75,11.25,Reject,1.26,0.78,0.43
1041,7,9,3.6,5.4,Accept,3.55,0.97,0.38
1041,9,15,3.0,12.0,Reject,0.5,0.62,0.39
1041,10,6,1.2,4.8,Reject,0.5,0.62,0.33
1041,13,9,1.8,7.2,Accept,1.06,0.74,0.29
1041,14,9,4.5,4.5,Accept,3.97,0.98,0.26
1041,15,15,1.5,13.5,Reject,-1.67,0.16,0.33
1041,16,15,5.25,9.75,Accept,4.93,0.99,0.26
1041,17,12,4.2,7.8,Accept,4.02,0.98,0.29
1041,18,15,6.0,9.0,Accept,5.65,1.0,0.31
1041,19,12,3.0,9.0,Accept,2.08,0.89,0.34
1041,20,12,4.2,7.8,Accept,4.08,0.98,0.31
1041,22,9,2.7,6.3,Accept,2.52,0.93,0.32
1041,23,9,2.25,6.75,Accept,1.72,0.85,0.32
1041,24,6,1.8,4.2,Accept,1.79,0.86,0.3
1041,25,15,5.25,9.75,Accept,5.05,0.99,0.3
1041,30,12,1.2,10.8,Reject,-1.1,0.25,0.31
1041,31,9,1.8,7.2,Accept,1.4,0.8,0.25
1041,32,15,5.25,9.75,Accept,4.82,0.99,0.23
1041,33,18,4.5,13.5,Accept,4.19,0.99,0.27
1041,34,15,3.0,12.0,Accept,2.15,0.9,0.26
1041,36,15,3.75,11.25,Accept,3.73,0.98,0.24
1041,37,9,2.7,6.3,Accept,2.58,0.93,0.25
1041,38,18,5.4,12.6,Accept,5.23,0.99,0.26
1041,39,15,5.25,9.75,Accept,4.96,0.99,0.27
1041,41,15,6.0,9.0,Accept,5.61,1.0,0.3
1041,43,12,2.4,9.6,Reject,1.02,0.74,0.33
1041,44,15,1.5,13.5,Accept,-1.06,0.26,0.29
1041,45,9,2.7,6.3,Accept,2.55,0.93,0.23
1041,46,18,9.0,9.0,Accept,7.89,1.0,0.25
1041,48,9,4.5,4.5,Accept,4.11,0.98,0.33
1041,49,9,2.7,6.3,Accept,2.06,0.89,0.38
1041,51,9,2.25,6.75,Accept,1.4,0.8,0.36
1042,1,9,3.6,5.4,Accept,2.79,0.94,0.5
1042,2,18,9.0,9.0,Accept,8.87,1.0,0.47
1042,3,12,3.0,9.0,Accept,0.53,0.63,0.48
1042,5,6,1.2,4.8,Accept,0.06,0.52,0.41
1042,7,15,3.75,11.25,Accept,2.44,0.92,0.35
1042,8,15,5.25,9.75,Accept,5.13,0.99,0.32
1042,9,9,4.5,4.5,Accept,4.11,0.98,0.33
1042,10,15,1.5,13.5,Reject,-2.27,0.09,0.38
1042,11,15,3.0,12.0,Accept,1.71,0.85,0.3
1042,12,15,6.0,9.0,Accept,5.5,1.0,0.27
1042,15,6,2.4,3.6,Accept,2.26,0.91,0.31
1042,17,18,5.4,12.6,Accept,4.84,0.99,0.33
1042,21,12,4.2,7.8,Accept,4.12,0.98,0.32
1042,22,15,5.25,9.75,Accept,5.18,0.99,0.33
1042,23,15,5.25,9.75,Accept,5.2,0.99,0.34
1042,25,15,3.75,11.25,Accept,2.52,0.93,0.34
1042,27,9,2.7,6.3,Accept,2.59,0.93,0.31
1042,28,9,3.6,5.4,Accept,3.4,0.97,0.31
1042,30,9,1.8,7.2,Accept,0.69,0.67,0.34
1042,31,12,1.2,10.8,Reject,-0.91,0.29,0.3
1042,32,9,2.7,6.3,Accept,2.56,0.93,0.24
1042,34,9,2.25,6.75,Accept,2.2,0.9,0.26
1042,35,12,4.2,7.8,Accept,3.91,0.98,0.25
1042,36,18,4.5,13.5,Accept,3.97,0.98,0.28
1042,38,12,4.8,7.2,Accept,4.42,0.99,0.27
1042,39,9,2.25,6.75,Accept,1.75,0.85,0.31
1042,40,15,3.0,12.0,Accept,1.75,0.85,0.29
1042,41,6,1.8,4.2,Accept,1.75,0.85,0.26
1042,42,12,2.4,9.6,Accept,1.58,0.83,0.28
1042,44,15,1.5,13.5,Reject,-0.56,0.36,0.25
1042,46,15,6.0,9.0,Accept,5.28,0.99,0.21
1042,47,9,4.5,4.5,Accept,3.97,0.98,0.26
1042,48,15,5.25,9.75,Accept,5.2,0.99,0.34
1042,49,9,2.7,6.3,Accept,2.38,0.92,0.34
1042,50,9,2.7,6.3,Accept,2.47,0.92,0.33
1042,51,9,1.8,7.2,Accept,0.83,0.7,0.32
1043,1,15,3.0,12.0,Reject,-1.05,0.26,0.5
1043,2,6,1.2,4.8,Reject,0.07,0.52,0.41
1043,3,9,3.6,5.4,Accept,3.48,0.97,0.35
1043,4,12,4.2,7.8,Accept,4.06,0.98,0.36
1043,5,15,3.75,11.25,Accept,2.28,0.91,0.36
1043,6,15,5.25,9.75,Accept,5.16,0.99,0.33
1043,7,15,5.25,9.75,Accept,5.19,0.99,0.33
1043,9,9,1.8,7.2,Reject,0.68,0.66,0.34
1043,10,15,5.25,9.75,Accept,5.05,0.99,0.3
1043,11,9,2.7,6.3,Accept,2.6,0.93,0.31
1043,12,15,1.5,13.5,Reject,-1.32,0.21,0.31
1043,14,15,3.0,12.0,Accept,2.38,0.91,0.25
1043,15,15,6.0,9.0,Accept,5.37,1.0,0.23
1043,16,9,2.25,6.75,Accept,1.99,0.88,0.28
1043,17,9,1.8,7.2,Accept,1.21,0.77,0.27
1043,19,15,6.0,9.0,Accept,5.44,1.0,0.25
1043,20,18,4.5,13.5,Accept,3.76,0.98,0.3
1043,21,9,3.6,5.4,Reject,3.33,0.97,0.28
1043,22,18,5.4,12.6,Accept,5.12,0.99,0.32
1043,24,12,4.2,7.8,Accept,4.09,0.98,0.31
1043,25,9,4.5,4.5,Accept,4.1,0.98,0.32
1043,27,12,1.2,10.8,Reject,-1.79,0.14,0.38
1043,28,15,3.75,11.25,Accept,3.16,0.96,0.29
1043,29,15,1.5,13.5,Accept,-0.94,0.28,0.28
1043,33,18,9.0,9.0,Accept,7.77,1.0,0.23
1043,35,9,2.7,6.3,Accept,2.63,0.93,0.31
1043,38,12,2.4,9.6,Accept,1.26,0.78,0.31
1043,39,6,1.8,4.2,Accept,1.76,0.85,0.27
1043,40,12,4.8,7.2,Accept,4.45,0.99,0.28
1043,41,15,5.25,9.75,Accept,5.13,0.99,0.32
1043,42,9,4.5,4.5,Accept,4.11,0.98,0.33
1043,44,9,2.7,6.3,Accept,2.06,0.89,0.38
1043,47,12,3.0,9.0,Accept,1.86,0.87,0.36
1043,48,9,2.7,6.3,Accept,2.51,0.92,0.32
1043,49,9,2.25,6.75,Accept,1.71,0.85,0.32
1043,51,6,2.4,3.6,Accept,2.24,0.9,0.3
1044,1,12,4.2,7.8,Accept,2.58,0.93,0.5
1044,2,15,6.0,9.0,Accept,5.26,0.99,0.46
1044,3,9,2.25,6.75,Reject,0.72,0.67,0.44
1044,4,6,2.4,3.6,Accept,2.37,0.91,0.38
1044,5,12,1.2,10.8,Reject,-1.9,0.13,0.39
1044,6,12,2.4,9.6,Accept,1.31,0.79,0.3
1044,8,15,1.5,13.5,Reject,-0.81,0.31,0.27
1044,9,9,4.5,4.5,Accept,3.87,0.98,0.22
1044,10,9,2.7,6.3,Accept,2.67,0.94,0.3
1044,11,9,2.25,6.75,Accept,1.82,0.86,0.3
1044,12,15,3.0,12.0,Accept,1.83,0.86,0.29
1044,13,15,6.0,9.0,Accept,5.48,1.0,0.26
1044,14,15,5.25,9.75,Accept,5.07,0.99,0.3
1044,15,18,4.5,13.5,Accept,3.42,0.97,0.32
1044,18,9,2.7,6.3,Accept,2.69,0.94,0.3
1044,19,15,5.25,9.75,Accept,5.05,0.99,0.3
1044,21,18,5.4,12.6,Accept,5.18,0.99,0.31
1044,23,9,3.6,5.4,Accept,3.4,0.97,0.31
1044,25,15,3.0,12.0,Accept,1.16,0.76,0.34
1044,26,9,4.5,4.5,Accept,4.04,0.98,0.3
1044,27,18,9.0,9.0,Accept,8.36,1.0,0.36
1044,28,6,1.2,4.8,Accept,0.12,0.53,0.4
1044,29,9,2.7,6.3,Accept,2.38,0.92,0.34
1044,31,15,1.5,13.5,Reject,-1.58,0.17,0.33
1044,32,15,3.75,11.25,Accept,3.62,0.97,0.26
1044,33,12,4.8,7.2,Accept,4.37,0.99,0.26
1044,36,12,3.0,9.0,Accept,2.46,0.92,0.3
1044,37,9,3.6,5.4,Accept,3.34,0.97,0.28
1044,38,15,5.25,9.75,Accept,5.14,0.99,0.32
1044,41,9,1.8,7.2,Accept,0.76,0.68,0.33
1044,43,6,1.8,4.2,Accept,1.78,0.86,0.29
1044,44,15,5.25,9.75,Accept,5.04,0.99,0.29
1044,46,9,1.8,7.2,Accept,0.91,0.71,0.31
1044,47,12,4.2,7.8,Accept,3.98,0.98,0.28
1044,49,15,3.75,11.25,Accept,3.09,0.96,0.3
1044,51,9,2.7,6.3,Accept,2.66,0.93,0.28
2001,1,9,2.7,6.3,Accept,1.08,0.75,0.5
2001,2,12,4.8,7.2,Accept,4.37,0.99,0.44
2001,3,6,2.4,3.6,Accept,2.25,0.9,0.43
2001,6,12,4.2,7.8,Accept,3.45,0.97,0.42
2001,7,12,1.2,10.8,Reject,-2.03,0.12,0.4
2001,8,12,3.0,9.0,Accept,2.36,0.91,0.31
2001,9,9,4.5,4.5,Accept,4.03,0.98,0.29
2001,10,18,4.5,13.5,Accept,2.82,0.94,0.35
2001,11,12,2.4,9.6,Accept,1.07,0.75,0.32
2001,13,18,5.4,12.6,Accept,5.34,1.0,0.29
2001,14,15,3.75,11.25,Accept,3.21,0.96,0.29
2001,15,15,3.0,12.0,Accept,1.95,0.87,0.28
2001,16,18,9.0,9.0,Accept,7.9,1.0,0.25
2001,17,15,5.25,9.75,Accept,5.17,0.99,0.33
2001,18,15,6.0,9.0,Accept,5.76,1.0,0.33
2001,19,9,2.7,6.3,Accept,2.26,0.91,0.35
2001,22,9,2.25,6.75,Accept,1.54,0.82,0.34
2001,23,9,2.7,6.3,Accept,2.61,0.93,0.31
2001,24,9,1.8,7.2,Accept,0.92,0.72,0.31
2001,25,15,3.0,12.0,Accept,1.98,0.88,0.28
2001,27,15,1.5,13.5,Accept,-0.57,0.36,0.25
2001,28,9,3.6,5.4,Accept,3.17,0.96,0.21
2001,29,15,5.25,9.75,Accept,4.93,0.99,0.26
2001,30,6,1.2,4.8,Accept,0.71,0.67,0.29
2001,33,15,5.25,9.75,Accept,4.92,0.99,0.26
2001,34,15,6.0,9.0,Accept,5.58,1.0,0.29
2001,35,15,5.25,9.75,Accept,5.15,0.99,0.32
2001,37,9,3.6,5.4,Accept,3.44,0.97,0.33
2001,38,6,1.8,4.2,Accept,1.52,0.82,0.35
2001,41,12,4.2,7.8,Accept,4.16,0.98,0.34
2001,42,9,4.5,4.5,Accept,4.14,0.98,0.34
2001,43,9,2.25,6.75,Accept,1.13,0.76,0.39
2001,45,15,3.75,11.25,Accept,2.44,0.92,0.35
2001,49,9,1.8,7.2,Reject,0.85,0.7,0.32
2001,50,9,2.7,6.3,Accept,2.66,0.93,0.28
2001,51,15,1.5,13.5,Accept,-1.03,0.26,0.29
2002,1,12,4.2,7.8,Accept,2.58,0.93,0.5
2002,3,9,2.25,6.75,Accept,0.59,0.64,0.46
2002,5,15,5.25,9.75,Accept,4.66,0.99,0.39
2002,6,9,2.25,6.75,Reject,1.19,0.77,0.38
2002,7,9,2.7,6.3,Accept,2.37,0.91,0.34
2002,8,12,2.4,9.6,Accept,1.01,0.73,0.33
2002,9,6,1.2,4.8,Accept,0.71,0.67,0.29
2002,10,15,5.25,9.75,Accept,4.92,0.99,0.26
2002,12,15,1.5,13.5,Accept,-1.05,0.26,0.29
2002,13,15,3.0,12.0,Accept,2.56,0.93,0.23
2002,15,9,3.6,5.4,Accept,3.2,0.96,0.22
2002,17,9,4.5,4.5,Accept,4.0,0.98,0.28
2002,18,18,4.5,13.5,Accept,2.99,0.95,0.34
2002,20,12,3.0,9.0,Accept,2.3,0.91,0.32
2002,21,15,5.25,9.75,Accept,5.05,0.99,0.3
2002,22,9,2.7,6.3,Accept,2.6,0.93,0.31
2002,23,15,6.0,9.0,Accept,5.66,1.0,0.31
2002,24,9,3.6,5.4,Accept,3.46,0.97,0.34
2002,25,9,4.5,4.5,Accept,4.17,0.98,0.36
2002,26,12,4.2,7.8,Accept,3.68,0.98,0.4
2002,27,15,6.0,9.0,Accept,5.94,1.0,0.38
2002,28,6,1.8,4.2,Accept,1.32,0.79,0.39
2002,29,6,2.4,3.6,Accept,2.34,0.91,0.36
2002,30,15,5.25,9.75,Accept,4.93,0.99,0.37
2002,31,15,3.0,12.0,Accept,0.75,0.68,0.37
2002,32,12,4.8,7.2,Accept,4.55,0.99,0.32
2002,34,12,1.2,10.8,Reject,-1.41,0.2,0.34
2002,35,18,9.0,9.0,Accept,7.96,1.0,0.27
2002,37,9,2.7,6.3,Accept,2.39,0.92,0.34
2002,38,9,2.7,6.3,Accept,2.48,0.92,0.33
2002,39,15,3.75,11.25,Reject,2.82,0.94,0.32
2002,40,15,3.75,11.25,Accept,3.1,0.96,0.3
2002,44,9,1.8,7.2,Reject,1.12,0.75,0.28
2002,46,15,1.5,13.5,Reject,-0.64,0.35,0.26
2002,48,18,5.4,12.6,Accept,5.0,0.99,0.21
2002,50,9,1.8,7.2,Accept,1.49,0.82,0.24
2003,1,9,4.5,4.5,Accept,4.5,0.99,0.5
2003,2,15,3.0,12.0,Reject,-1.05,0.26,0.5
2003,3,9,2.25,6.75,Accept,0.95,0.72,0.41
2003,4,6,1.8,4.2,Accept,1.47,0.81,0.36
2003,5,9,1.8,7.2,Accept,0.64,0.65,0.34
2003,6,15,3.75,11.25,Accept,3.07,0.96,0.3
2003,7,15,1.5,13.5,Accept,-1.0,0.27,0.29
2003,8,15,3.75,11.25,Accept,3.67,0.98,0.23
2003,11,12,4.2,7.8,Accept,3.86,0.98,0.24
2003,13,15,5.25,9.75,Accept,4.95,0.99,0.27
2003,14,9,3.6,5.4,Accept,3.36,0.97,0.29
2003,15,9,2.7,6.3,Accept,2.49,0.92,0.33
2003,16,18,5.4,12.6,Accept,5.11,0.99,0.32
2003,20,18,4.5,13.5,Accept,3.49,0.97,0.31
2003,21,15,5.25,9.75,Accept,5.04,0.99,0.29
2003,22,9,3.6,5.4,Accept,3.4,0.97,0.31
2003,23,9,2.7,6.3,Accept,2.4,0.92,0.34
2003,26,9,2.7,6.3,Accept,2.49,0.92,0.33
2003,27,15,1.5,13.5,Reject,-1.45,0.19,0.32
2003,28,15,5.25,9.75,Accept,4.89,0.99,0.25
2003,30,12,4.8,7.2,Accept,4.45,0.99,0.28
2003,31,15,3.0,12.0,Accept,1.42,0.8,0.32
2003,32,12,2.4,9.6,Accept,1.51,0.82,0.28
2003,33,9,4.5,4.5,Accept,3.95,0.98,0.26
2003,34,12,1.2,10.8,Accept,-1.29,0.22,0.33
2003,37,6,1.2,4.8,Accept,0.87,0.7,0.26
2003,38,9,2.7,6.3,Accept,2.57,0.93,0.24
2003,39,6,2.4,3.6,Reject,2.19,0.9,0.26
2003,40,9,1.8,7.2,Accept,0.97,0.73,0.3
2003,41,18,9.0,9.0,Accept,7.97,1.0,0.27
2003,43,15,6.0,9.0,Accept,5.77,1.0,0.34
2003,44,15,5.25,9.75,Accept,5.14,0.99,0.36
2003,46,12,4.2,7.8,Accept,4.14,0.98,0.36
2003,47,9,2.25,6.75,Accept,1.41,0.8,0.35
2003,49,12,3.0,9.0,Accept,2.21,0.9,0.32
2003,51,15,6.0,9.0,Accept,5.63,1.0,0.3
2004,1,15,1.5,13.5,Reject,-3.9,0.02,0.5
2004,3,12,4.2,7.8,Accept,3.88,0.98,0.38
2004,4,15,6.0,9.0,Accept,5.89,1.0,0.37
2004,8,9,4.5,4.5,Accept,4.23,0.99,0.38
2004,9,9,2.7,6.3,Reject,1.76,0.85,0.42
2004,10,15,3.75,11.25,Accept,1.98,0.88,0.38
2004,11,12,4.2,7.8,Accept,4.18,0.98,0.34
2004,12,9,3.6,5.4,Accept,3.47,0.97,0.34
2004,15,9,3.6,5.4,Accept,3.51,0.97,0.36
2004,16,18,4.5,13.5,Accept,2.51,0.93,0.37
2004,17,12,2.4,9.6,Accept,0.93,0.72,0.34
2004,19,12,3.0,9.0,Accept,2.51,0.93,0.3
2004,20,15,1.5,13.5,Accept,-0.95,0.28,0.28
2004,21,15,3.0,12.0,Reject,2.63,0.93,0.23
2004,22,9,2.25,6.75,Accept,2.18,0.9,0.22
2004,23,15,6.0,9.0,Accept,5.36,1.0,0.23
2004,24,9,1.8,7.2,Reject,1.15,0.76,0.28
2004,26,18,5.4,12.6,Accept,5.2,0.99,0.26
2004,28,6,2.4,3.6,Accept,2.2,0.9,0.27
2004,29,15,5.25,9.75,Accept,5.09,0.99,0.31
2004,30,6,1.2,4.8,Accept,0.55,0.63,0.32
2004,31,9,2.7,6.3,Accept,2.67,0.93,0.28
2004,32,15,5.25,9.75,Accept,5.02,0.99,0.29
2004,33,9,2.25,6.75,Reject,1.78,0.86,0.31
2004,34,12,4.8,7.2,Accept,4.47,0.99,0.29
2004,35,12,1.2,10.8,Accept,-1.21,0.23,0.32
2004,36,15,5.25,9.75,Accept,4.9,0.99,0.26
2004,37,9,2.7,6.3,Accept,2.66,0.93,0.28
2004,38,9,4.5,4.5,Accept,4.03,0.98,0.29
2004,39,6,1.8,4.2,Accept,1.52,0.82,0.35
2004,43,9,1.8,7.2,Accept,0.69,0.67,0.34
2004,44,9,2.7,6.3,Accept,2.69,0.94,0.3
2004,46,18,9.0,9.0,Accept,8.09,1.0,0.3
2004,48,15,3.0,12.0,Accept,0.87,0.7,0.36
2004,49,15,5.25,9.75,Accept,5.1,0.99,0.31
2004,50,15,3.75,11.25,Accept,2.77,0.94,0.32
2005,1,18,9.0,9.0,Accept,9.0,1.0,0.5
2005,2,9,1.8,7.2,Reject,-0.63,0.35,0.5
2005,3,15,3.0,12.0,Accept,0.16,0.54,0.41
2005,4,9,2.7,6.3,Accept,2.32,0.91,0.35
2005,6,12,4.8,7.2,Accept,4.6,0.99,0.33
2005,7,12,4.2,7.8,Accept,4.17,0.98,0.35
2005,8,15,6.0,9.0,Accept,5.82,1.0,0.35
2005,10,15,5.25,9.75,Accept,5.03,0.99,0.37
2005,11,18,5.4,12.6,Accept,4.4,0.99,0.36
2005,13,12,3.0,9.0,Accept,1.99,0.88,0.34
2005,14,15,3.75,11.25,Accept,2.87,0.95,0.32
2005,16,12,2.4,9.6,Accept,1.37,0.8,0.3
2005,17,9,2.25,6.75,Accept,2.11,0.89,0.27
2005,18,15,5.25,9.75,Accept,4.92,0.99,0.26
2005,19,15,6.0,9.0,Accept,5.58,1.0,0.29
2005,21,15,1.5,13.5,Reject,-1.49,0.18,0.32
2005,23,15,3.0,12.0,Accept,2.25,0.9,0.26
2005,24,15,5.25,9.75,Accept,4.83,0.99,0.24
2005,25,15,3.75,11.25,Accept,3.45,0.97,0.27
2005,28,15,5.25,9.75,Accept,4.93,0.99,0.27
2005,29,9,1.8,7.2,Accept,1.06,0.74,0.29
2005,30,9,3.6,5.4,Accept,3.29,0.96,0.26
2005,33,6,2.4,3.6,Accept,2.26,0.91,0.3
2005,34,18,4.5,13.5,Accept,3.15,0.96,0.33
2005,35,9,4.5,4.5,Accept,4.07,0.98,0.31
2005,36,6,1.2,4.8,Accept,0.3,0.58,0.37
2005,38,9,4.5,4.5,Accept,4.09,0.98,0.32
2005,39,9,3.6,5.4,Accept,3.54,0.97,0.37
2005,40,12,4.2,7.8,Accept,3.88,0.98,0.38
2005,41,9,2.25,6.75,Accept,1.27,0.78,0.37
2005,42,6,1.8,4.2,Accept,1.61,0.83,0.33
2005,43,9,2.7,6.3,Accept,2.5,0.92,0.32
2005,45,12,1.2,10.8,Accept,-1.14,0.24,0.32
2005,46,15,1.5,13.5,Reject,-0.55,0.37,0.25
2005,47,9,2.7,6.3,Accept,2.49,0.92,0.21
2005,48,9,2.7,6.3,Reject,2.55,0.93,0.23
2006,2,12,4.8,7.2,Accept,3.72,0.98,0.5
2006,4,12,4.2,7.8,Accept,2.9,0.95,0.47
2006,5,18,9.0,9.0,Accept,8.7,1.0,0.43
2006,6,9,2.7,6.3,Accept,1.45,0.81,0.45
2006,7,9,4.5,4.5,Accept,4.29,0.99,0.41
2006,8,18,4.5,13.5,Accept,1.5,0.82,0.44
2006,9,15,6.0,9.0,Accept,5.92,1.0,0.38
2006,11,9,2.25,6.75,Accept,1.15,0.76,0.39
2006,12,6,1.8,4.2,Reject,1.56,0.83,0.35
2006,13,15,5.25,9.75,Accept,5.18,0.99,0.33
2006,16,9,1.8,7.2,Reject,0.69,0.67,0.34
2006,17,12,2.4,9.6,Accept,1.36,0.8,0.3
2006,18,15,1.5,13.5,Accept,-0.76,0.32,0.27
2006,19,6,2.4,3.6,Accept,2.13,0.89,0.22
2006,22,15,3.0,12.0,Accept,2.03,0.88,0.27
2006,23,9,2.7,6.3,Accept,2.59,0.93,0.25
2006,24,15,5.25,9.75,Accept,4.93,0.99,0.27
2006,25,6,1.2,4.8,Accept,0.71,0.67,0.29
2006,26,15,3.75,11.25,Accept,3.57,0.97,0.26
2006,27,9,2.7,6.3,Accept,2.61,0.93,0.26
2006,28,9,3.6,5.4,Accept,3.31,0.96,0.27
2006,29,18,5.4,12.6,Accept,5.24,0.99,0.31
2006,31,12,4.2,7.8,Accept,4.07,0.98,0.31
2006,32,9,1.8,7.2,Reject,0.83,0.7,0.32
2006,34,15,5.25,9.75,Accept,5.0,0.99,0.28
2006,35,15,5.25,9.75,Accept,5.08,0.99,0.3
2006,39,15,3.0,12.0,Accept,1.41,0.8,0.32
2006,40,15,6.0,9.0,Accept,5.56,1.0,0.28
2006,41,12,1.2,10.8,Accept,-1.15,0.24,0.32
2006,43,12,3.0,9.0,Accept,2.97,0.95,0.25
2006,44,15,1.5,13.5,Accept,-0.55,0.37,0.25
2006,45,9,2.25,6.75,Accept,2.15,0.9,0.21
2006,47,9,4.5,4.5,Accept,3.87,0.98,0.22
2006,48,9,2.7,6.3,Accept,2.67,0.94,0.3
2006,49,9,3.6,5.4,Accept,3.38,0.97,0.3
2006,51,15,3.75,11.25,Accept,2.65,0.93,0.33
2007,1,12,1.2,10.8,Reject,-3.12,0.04,0.5
2007,3,9,2.7,6.3,Accept,2.05,0.89,0.38
2007,4,12,3.0,9.0,Accept,1.86,0.86,0.36
2007,5,15,6.0,9.0,Accept,5.72,1.0,0.32
2007,6,15,5.25,9.75,Accept,5.24,0.99,0.35
2007,7,9,1.8,7.2,Accept,0.6,0.65,0.35
2007,8,9,2.25,6.75,Accept,1.82,0.86,0.3
2007,9,18,5.4,12.6,Accept,5.34,1.0,0.29
2007,10,9,3.6,5.4,Reject,3.36,0.97,0.29
2007,13,15,5.25,9.75,Accept,5.15,0.99,0.32
2007,14,9,1.8,7.2,Accept,0.73,0.68,0.33
2007,15,15,3.0,12.0,Reject,1.76,0.85,0.29
2007,17,15,5.25,9.75,Accept,4.93,0.99,0.26
2007,18,12,4.2,7.8,Accept,4.02,0.98,0.29
2007,19,6,2.4,3.6,Reject,2.26,0.91,0.31
